,G1,G2,G3,G4,G5,G6,G7,Wa1,Wa2,Wi1,Wi2,Wi3,I,S1,S2,Tw,Tr,L,R,E,AC,D1,D2
1895,90,3.0,2.1,4.7,7,2,0.39,LC,0.4,1.67,0.33,0.52,0.86,2,0.47,0.05,0.0,B,3,89.562,81.584478,0.247209591,P
1896,180,1.9,3.6,3.0,9,7,0.31,LC,0.4,2.76,0.46,0.66,1.38,2,0.94,0.04,0.0,B,3,75.726,86.920406,1.0,NP
1897,225,1.8,3.5,4.0,6,3,0.48,HC,0.3,3.77,0.3,0.77,1.33,2,0.89,0.03,0.0,B,3,75.359,93.931791,0.627329193,NP
1898,270,4.0,2.4,4.0,7,6,0.73,NC,0.25,1.39,0.66,0.48,0.74,2,0.37,0.02,0.0,B,3,81.087,49.802885,0.998922704,NP
1899,45,3.5,2.9,4.5,7,1,0.2,BR,0.35,3.12,0.63,0.72,2.01,2,1.49,0.02,0.0,B,3,90.777,92.805632,0.185354691,P
1900,135,3.0,3.0,4.4,5,3,0.46,NC,0.4,0.95,0.72,0.88,0.43,2,0.1,0.04,0.0,B,3,103.0411112,37.785518,1.0,NP
1901,315,1.9,2.0,4.3,7,6,0.5,LC,0.3,0.83,0.4,0.68,0.64,2,0.28,0.01,0.0,B,3,76.62868988,76.706731,1.0,NP
1902,315,2.3,2.3,4.6,4,3,0.55,LC,0.25,1.43,0.69,0.75,1.63,2,1.16,0.03,0.0,B,3,76.05086772,79.221211,1.0,P
1903,180,3.6,3.5,2.8,5,4,0.15,LC,0.3,3.9,0.62,0.42,0.69,2,0.33,0.03,0.0,B,3,96.6561103,60.334201,0.039599918,P
1904,45,3.4,3.1,3.6,8,5,0.75,BR,0.4,2.11,0.83,0.46,0.38,2,0.05,0.05,0.0,B,3,81.27026273,48.529791,0.565940788,P
1905,180,1.8,3.9,3.2,7,3,0.41,LC,0.25,4.34,0.8,0.51,1.89,2,1.38,0.04,0.0,B,3,88.19213973,90.490785,0.226345083,P
1906,135,1.5,3.2,3.4,6,7,0.1,LC,0.4,1.86,0.77,0.54,1.69,2,1.21,0.01,0.0,B,3,83.26729052,87.447917,0.341543514,P
1907,270,2.1,2.1,3.2,6,5,0.45,NC,0.35,3.19,0.36,0.72,1.85,2,1.35,0.04,0.0,B,3,74.94171447,95.849038,0.684711481,P
1908,180,3.0,2.2,4.9,5,4,0.6,BR,0.35,3.67,0.27,0.65,1.33,2,0.89,0.03,0.0,B,3,73.60337945,96.089973,1.0,NP
1909,0,3.8,2.7,3.7,9,6,0.35,LC,0.35,2.31,0.57,0.58,0.99,2,0.59,0.03,0.0,B,3,77.27380348,87.025463,0.599245283,P
1910,0,4.0,1.7,3.6,6,2,0.22,HC,0.25,1.18,0.48,0.56,1.12,2,0.71,0.02,0.0,B,3,95.36914578,84.191707,0.090141926,P
1911,225,2.1,1.8,4.2,9,6,0.26,LC,0.25,4.41,0.54,0.43,1.96,2,1.45,0.01,0.0,B,3,76.34612067,96.326923,0.718466899,P
1912,270,3.7,3.7,3.0,7,1,0.66,NC,0.35,2.84,0.36,0.86,1.43,2,0.98,0.02,0.0,B,3,82.84138891,85.010387,0.283542879,P
1913,90,3.4,3.5,4.5,9,4,0.39,NC,0.3,1.7,0.33,0.6,1.56,2,1.1,0.02,0.0,B,3,79.58250311,98.180589,0.454899416,P
1914,225,2.6,2.6,5.0,10,7,0.56,NC,0.35,3.33,0.52,0.81,0.82,2,0.44,0.05,0.0,B,3,77.48331599,67.815839,1.0,NP
1915,225,1.7,1.6,2.9,7,5,0.71,HC,0.25,5.12,0.64,0.74,0.51,2,0.17,0.04,0.0,B,3,80.19514623,58.309295,1.0,NP
1916,135,2.7,2.9,4.7,4,2,0.33,NC,0.25,4.14,0.43,0.48,1.05,2,0.64,0.05,0.0,B,3,87.10282717,86.380495,0.203905991,P
1917,45,2.9,2.5,3.8,8,4,0.64,HC,0.2,4.66,0.67,0.63,1.23,2,0.81,0.03,0.0,B,3,76.03984073,85.010875,0.998567848,P
1918,90,2.4,3.4,4.1,10,2,0.19,NC,0.3,4.91,0.45,0.79,1.44,2,0.99,0.04,0.0,B,3,89.13011215,92.323718,0.205779613,P
1919,90,3.2,3.8,3.9,8,1,0.28,BR,0.2,2.59,0.86,0.83,0.85,2,0.47,0.02,0.0,B,3,91.2252716,75.951522,0.205079365,P
1920,225,3.2,2.2,4.1,5,2,0.65,NC,0.25,3.03,0.58,0.46,1.78,3,1.25,0.03,0.0,B,3,84.011,88.787861,0.290513104,P
1921,270,2.0,3.9,4.9,9,4,0.22,HC,0.35,2.17,0.71,0.65,0.8,3,0.63,0.04,0.0,B,3,77.553,91.44391,0.944721945,P
1922,45,2.8,3.9,2.9,9,6,0.71,LC,0.35,4.66,0.54,0.66,0.94,3,0.56,0.02,0.0,B,3,75.895,79.019765,0.967178276,NP
1923,0,2.9,3.4,3.7,6,1,0.3,NC,0.25,0.92,0.48,0.72,0.68,3,0.74,0.04,0.0,B,3,96.555,64.203297,0.174129353,P
1924,135,1.7,3.3,4.8,8,3,0.24,LC,0.25,2.14,0.58,0.61,1.4,3,1.22,0.03,0.0,B,3,87.84,94.909856,0.357575758,P
1925,225,2.2,3.5,3.4,10,5,0.28,NC,0.35,4.1,0.45,0.46,1.45,3,0.4,0.01,0.0,B,3,84.048,88.179688,0.348500169,P
1926,180,2.4,1.8,3.0,8,6,0.14,LC,0.2,1.73,0.35,0.42,0.48,3,1.07,0.02,0.0,B,3,98.335,66.470353,0.252279635,P
1927,45,1.9,3.4,4.3,9,3,0.33,NC,0.35,4.5,0.49,0.53,1.12,3,0.78,0.04,0.0,B,3,83.555,92.254357,0.373537717,P
1928,315,2.1,1.6,3.5,9,6,0.65,LC,0.35,1.44,0.67,0.83,0.38,3,0.83,0.05,0.0,B,3,80.701,50.80609,1.0,NP
1929,135,2.4,2.4,2.9,7,6,0.51,BR,0.2,1.22,0.37,0.78,0.44,3,0.71,0.02,0.0,B,3,76.29,77.160352,1.0,NP
1930,315,3.6,2.7,5.0,6,3,0.38,LC,0.25,3.88,0.74,0.54,0.58,3,1.33,0.0,0.0,B,3,76.843,84.364316,0.94259899,P
1931,90,3.1,2.5,4.5,4,3,0.16,BR,0.4,1.95,0.78,0.44,1.65,3,0.15,0.0,0.0,B,3,85.867,82.62935,0.192706591,P
1932,0,2.6,2.1,4.3,6,4,0.11,NC,0.2,2.56,0.75,0.49,0.85,3,0.54,0.04,0.0,B,3,94.549,77.420673,0.089909134,P
1933,180,1.7,2.1,4.6,9,7,0.43,HC,0.4,0.78,0.29,0.77,1.94,3,0.91,0.01,0.0,B,3,74.366,93.790865,1.0,NP
1934,90,2.5,3.0,4.0,5,2,0.2,NC,0.35,3.74,0.8,0.63,1.17,3,0.19,0.03,0.0,B,3,91.902,77.379235,0.17744725,P
1935,135,3.1,1.9,3.9,7,5,0.56,BR,0.3,2.76,0.39,0.68,1.86,3,0.47,0.01,0.0,B,3,75.041,95.718578,0.89322109,NP
1936,180,3.8,2.8,3.2,5,5,0.46,LC,0.4,5.18,0.64,0.51,0.91,3,0.36,0.01,0.0,B,3,82.553,65.510531,0.403393939,P
1937,135,3.9,1.5,3.2,6,6,0.61,NC,0.3,3.58,0.62,0.87,0.63,3,1.02,0.02,0.0,B,3,76.24,75.217236,1.0,NP
1938,45,3.4,3.6,3.1,7,1,0.74,LC,0.3,3.26,0.42,0.58,1.74,3,0.25,0.02,0.0,B,3,85.794,83.778045,0.252890477,P
1939,45,1.6,1.7,3.6,8,5,0.54,NC,0.25,3.31,0.85,0.81,1.52,3,1.15,0.04,0.0,B,3,75.628,86.254507,1.0,NP
1940,270,3.7,2.9,4.1,7,3,0.48,HC,0.3,4.9,0.3,0.7,1.98,3,0.29,0.03,0.0,B,3,74.374,94.577228,1.0,NP
1941,90,3.0,2.4,4.5,5,4,0.4,BR,0.3,1.3,0.83,0.74,1.29,3,1.45,0.02,0.0,B,3,77.112,90.816735,0.758023801,P
1942,270,3.9,3.8,4.7,8,2,0.69,NC,0.3,5.03,0.68,0.57,1.07,3,1.35,0.03,0.0,B,3,81.141,88.470442,0.321731602,P
1943,225,3.5,3.2,3.9,10,2,0.34,HC,0.3,2.36,0.34,0.88,1.22,3,1.44,0.01,0.0,B,3,92.744,86.14671,0.256268691,P
1944,270,2.1,2.6,3.4,4,7,0.59,LC,0.25,4.28,0.52,0.85,1.55,3,0.97,0.05,0.0,B,3,74.779,83.528045,1.0,NP
1945,90,2.8,2.9,4.3,5,5,0.34,HC,0.4,1.14,0.65,0.54,0.67,3,0.31,0.04,0.0,B,3,85.424,51.293662,0.480701754,P
1946,315,1.6,3.9,4.5,9,4,0.53,BR,0.35,1.99,0.61,0.52,1.43,3,0.98,0.02,0.0,B,3,76.675,81.045005,1.0,NP
1947,135,2.1,3.7,4.9,4,1,0.2,BR,0.25,1.57,0.46,0.61,1.28,3,0.85,0.03,0.0,B,3,93.898,88.146902,0.126962913,P
1948,225,3.6,1.8,3.8,5,2,0.61,LC,0.3,5.09,0.72,0.81,1.57,3,1.11,0.01,0.0,B,3,82.14,87.684963,0.317102616,P
1949,270,3.7,2.8,4.2,6,3,0.72,NC,0.25,4.94,0.49,0.69,0.48,3,0.14,0.05,0.0,B,3,77.525,63.097909,1.0,NP
1950,270,3.2,1.5,2.9,6,2,0.46,NC,0.25,4.37,0.28,0.41,1.51,3,1.05,0.05,0.0,B,3,95.891,82.257612,0.123152709,P
1951,135,3.9,1.9,3.7,7,6,0.16,NC,0.35,3.85,0.35,0.71,0.84,3,0.46,0.03,0.0,B,3,83.928,84.308226,0.509301509,P
1952,180,1.8,2.3,3.3,8,4,0.12,HC,0.35,3.58,0.68,0.77,1.19,3,0.76,0.02,0.0,B,3,90.868,83.405048,0.41015873,P
1953,45,3.1,3.2,3.4,10,1,0.37,NC,0.2,0.71,0.81,0.58,0.65,3,0.29,0.02,0.0,B,3,97.135,53.971068,0.18969555,P
1954,0,1.9,3.1,3.7,7,3,0.7,LC,0.35,1.64,0.41,0.89,0.96,3,0.57,0.04,0.0,B,3,75.242,87.672562,1.0,NP
1955,225,2.6,2.1,4.0,8,7,0.54,NC,0.3,4.5,0.52,0.45,1.96,3,1.44,0.03,0.0,B,3,75.052,89.813301,1.0,NP
1956,225,3.5,3.7,3.1,9,5,0.25,NC,0.3,2.54,0.34,0.64,1.78,3,1.29,0.01,0.0,B,3,91.732,88.45219,0.289656542,P
1957,135,2.2,2.5,4.6,7,7,0.43,LC,0.4,3.26,0.55,0.75,0.38,3,0.06,0.02,0.0,B,3,79.861,56.092949,1.0,NP
1958,90,2.5,3.5,4.8,9,6,0.62,LC,0.2,2.3,0.78,0.47,1.82,3,1.33,0.04,0.0,B,3,77.293,74.870793,1.0,NP
1959,45,3.0,2.4,3.0,5,4,0.31,BR,0.25,2.92,0.83,0.85,1.09,3,0.68,0.04,0.0,B,3,83.417,72.4375,0.461593942,P
1960,270,2.6,3.8,4.2,6,4,0.34,NC,0.35,3.59,0.83,0.71,0.95,3,0.56,0.01,0.0,B,3,76.78650036,90.601407,0.570718954,P
1961,45,1.9,2.4,3.7,8,6,0.58,BR,0.25,1.79,0.33,0.86,0.35,3,0.02,0.03,0.0,B,3,75.43878515,80.540865,1.0,NP
1962,315,2.3,2.7,3.0,9,4,0.11,LC,0.4,4.13,0.68,0.56,0.85,3,0.46,0.02,0.0,B,3,95.45049655,78.578526,0.01802935,P
1963,45,1.6,3.5,3.1,5,2,0.45,HC,0.3,4.41,0.33,0.59,0.77,3,0.4,0.04,0.0,B,3,80.48682186,82.182993,0.381486676,P
1964,315,3.7,1.8,3.5,7,4,0.53,NC,0.25,4.8,0.5,0.53,1.22,3,0.79,0.03,0.0,B,3,79.79632576,91.247997,0.356555773,P
